5307	909
5287	946
5414	1071
5401	10411
5321	973
5367	1204
5366	1160
5278	1190
5378	1108
5295	1121
5222	1158
5197	1110
5250	1163
5190	1212
5304	1162
5356	1099
5228	1105
5306	1146
5150	1085
5286	1082
5445	1012
5359	1123
5173	1125
5218	1169
5302	1298
5255	1188
5355	1104
5188	1101
5371	1049
5459	1246
5249	1095
5274	1228
5169	1133
5174	1184
5120	1095
5493	1278
5467	990
5309	968
5306	847
5275	1144
5411	1055
5321	1147
5231	1121
5131	1008
5141	956
5238	1269
5189	1036
5287	1001
5125	1068
5481	1088
5330	1218
5380	1001
5312	1035
5202	1271
5320	1057
5084	1067
5503	1093
5213	1159
5338	1228
5446	1216
5429	1084
5405	946
5324	1140
5318	949
5307	975
5205	1050
5318	1164
5384	1026
5195	1154
5260	1025
5248	1188
5359	1013
5437	1138
5413	1078
5209	1028
5167	1007
5192	1018
5471	1015
5163	1182
5373	1115
5304	1095
5312	1139
5307	1076
5213	891
5339	1000
5366	903
5411	1118
5277	1178
5427	1037
5458	1191
5305	1083
5220	946
5261	1045
5444	1118
5270	1113
5435	1182
5332	1011
5200	1221
5154	1009
5398	1031
5104	9598
5115	9622
5008	9440
5200	9471
5171	9514
5002	9668
5170	9700
4939	9612
5046	9569
5064	9730
4999	9696
4958	9560
5195	9515
5194	9518
5116	9582
4866	9645
5008	9485
5098	9514
5136	9724
5242	9470
5172	9563
5106	9502
5122	9497
5125	9605
5149	9593
4902	9628
5207	9506
5136	9617
5085	9674
5043	9539
5074	9659
5026	9631
5172	9518
5158	9659
5027	9674
5116	9481
5297	9447
5244	9582
5117	9582
4928	9590
5203	9567
4875	9559
4993	9571
5029	9565
5053	9590
5076	9719
5068	9391
5041	9631
5206	9591
5061	9580
5027	9486
5015	9416
4922	9520
5137	9744
5035	9509
5124	9510
5101	9581
5111	9564
5217	9548
5077	9590
5091	9701
5068	9571
5073	9764
5182	9740
5111	9523
5213	9484
4849	9861
5136	9701
5217	9650
5050	9312
5043	9482
5170	9632
5077	9651
4883	9501
5237	9460
5223	9415
5043	9637
5074	9465
5314	9419
5204	9738
5045	9661
4970	9594
5134	9466
5102	9435
5165	9535
5244	9585
5034	9647
5280	9672
5020	9763
5230	9499
5112	9545
5007	9594
5224	9575
5270	9514
5019	9607
5157	9448
5015	9447
5129	9539
5040	9560
4986	9448
5180	9593
4890	9582
5008	9677
4863	9944
4944	9723
5043	9750
4894	9769
4970	9647
4933	9715
4930	9612
4894	9700
5082	9770
4865	9671
5045	9650
4913	9811
4998	9601
4846	9700
5093	9648
4754	9615
5005	9858
4859	9809
4784	9686
5014	9634
4976	9652
4942	9862
4839	9759
5016	9726
4928	9835
4920	9892
5086	9775
5162	9664
5076	9733
4975	9910
4925	9693
4821	9688
4819	9680
4852	9815
5064	9776
5116	9738
4991	9553
4772	9721
4910	9530
4961	9722
4980	9614
5147	9814
4942	9661
5009	9804
5128	9611
5040	9511
4815	9760
4906	9637
4898	9669
5043	9668
4976	9784
4966	9638
4913	9648
5003	9754
4980	9659
5099	9657
5065	9813
4875	9666
4895	9816
5055	9653
5034	9840
4905	9724
5000	9696
5074	9711
5104	9755
4935	9723
4787	9744
5039	9625
4831	9792
4974	9744
5005	9820
4796	9646
4929	9740
4924	9783
4940	9534
5032	9679
5136	9644
4959	9616
4938	9706
4862	9647
4996	9589
4871	9698
4968	9820
4890	9619
4961	9693
4984	9737
4859	9803
4803	9678
5019	9973
5113	9596
4915	9719
5061	9820
5084	9691
4981	9687
5079	9605
4980	9781
4846	9657
9004	8803
8910	8694
8926	8694
8929	8551
8795	8713
8845	8841
8996	8740
8835	8709
8997	8666
8658	8821
8710	8668
8943	8794
9062	8846
9023	8647
8804	8771
8896	8584
8883	8676
8860	8780
8799	8784
8956	8591
9073	8684
8978	8687
8880	8517
9045	8809
9022	8705
8901	8728
8985	8628
8916	8706
8825	8770
8816	8748
8947	8688
8824	8749
8960	8775
8635	8644
8856	8839
8956	8713
8932	8541
8771	8577
8831	8740
9011	8770
8755	8785
8919	8705
8852	8635
8898	8665
8840	8688
8930	8874
8978	8729
8864	8544
8957	8680
8910	8745
8946	8596
9068	8695
8841	8504
8788	8722
9008	8755
8956	8661
8928	8704
8959	8632
8888	8820
8895	8860
8916	8710
9003	8732
8896	8953
8906	8958
8815	8885
8948	8846
8794	8663
8730	8776
8937	8600
8872	8713
8881	8721
8980	8558
8768	8762
8893	8736
8880	8992
8959	8708
8927	8803
8941	8754
8927	8651
8937	8690
8737	8649
9002	8632
8874	8716
8614	8565
8858	8707
9014	8847
8778	8751
8802	8627
8964	8627
8966	8885
8889	8639
9035	8724
8998	8731
8886	8599
8840	8715
8799	8630
8876	8606
8834	8919
9095	8594
8888	8578
750	7902
676	7880
677	8214
780	8051
680	8149
660	8167
563	7861
618	8057
911	8157
686	8076
797	8014
722	7994
446	7977
669	8042
695	7975
694	8096
832	7892
683	7948
617	8031
565	7918
659	8014
709	8037
735	7690
850	8057
759	7878
681	7924
713	7885
725	8166
582	7985
697	8045
677	7940
662	8045
704	8034
560	7948
704	7978
779	8153
862	7864
708	7914
647	7806
706	7868
666	7713
623	7951
712	7945
601	8047
501	8097
672	7865
647	8016
612	7907
742	7981
661	7985
633	7886
799	8024
569	7862
962	8042
779	8005
812	8036
712	8073
878	7997
801	7963
614	8046
716	7991
743	8056
730	7995
772	7933
799	7958
781	7919
664	7922
748	7912
811	7967
531	8089
770	8009
717	7990
897	7959
740	8145
726	7867
634	8175
534	7974
788	7842
740	8043
734	7820
662	8088
724	8030
851	7860
612	7852
785	7958
737	7825
799	7957
596	8089
624	8086
481	7980
780	7948
773	7858
626	7999
677	7890
680	7949
928	8011
593	7883
775	7977
707	7979
685	8058
1867	433
1858	293
1982	511
2220	478
1933	453
1770	439
1876	416
1993	574
2127	287
2007	494
1870	566
1997	729
1587	439
1904	503
1981	579
1776	451
1874	480
1832	530
1924	637
1793	598
1945	589
2166	503
1938	701
1828	322
1946	337
2013	627
1645	363
1807	498
1997	571
1674	474
1772	504
1797	557
1825	641
1892	567
1831	599
1837	781
1921	334
1871	410
1957	535
1711	563
2036	379
1823	587
1844	377
1736	516
1969	509
1901	513
1842	493
2053	604
1987	653
1925	459
1904	595
1933	650
1724	606
1961	479
1924	480
1933	621
1957	461
1821	224
1771	396
1907	507
1933	519
1822	511
1830	459
2053	619
1712	495
1866	463
1873	635
2215	646
1850	490
2070	596
2051	608
1945	575
1947	619
1830	559
1739	607
1791	463
2014	484
1933	567
1911	420
1917	439
1899	589
1826	496
1902	464
1753	572
1610	458
2014	471
1856	461
1961	560
1917	529
2038	456
1927	511
1697	386
2084	657
2024	576
1905	563
2012	546
1964	511
1820	483
1833	616
2010	526
9580	9008
9506	8993
9435	8993
9539	8997
9569	8993
9691	8816
9417	8894
9626	8939
9388	8756
9391	8979
9636	9248
9504	9012
9569	8942
9573	9068
9523	9112
9400	8809
9777	8939
9505	9069
9705	8922
9428	8942
9628	8937
9240	8902
9543	8955
9516	9081
9594	9052
9445	8795
9450	8988
9674	8922
9580	9039
9511	9023
9491	8982
9616	8840
9485	8970
9717	9013
9634	9040
9522	9180
9486	9043
9572	9063
9392	9014
9601	9130
9248	9012
9532	9030
9469	8961
9474	8880
9572	8925
9443	8915
9463	8983
9486	8781
9533	8833
9428	8750
9361	9052
9378	8887
9335	8980
9456	9064
9488	8963
9606	9083
9536	8807
9552	9015
9554	9004
9470	8902
9458	8927
9540	8930
9593	8713
9467	8826
9484	8793
9443	9011
9484	8986
9500	8840
9635	9065
9353	8887
9304	8952
9494	8921
9580	8774
9565	9079
9503	8877
9509	8844
9644	8999
9387	8999
9520	8739
9627	8895
9721	8925
9299	9219
9420	8903
9581	9094
9483	8881
9480	9130
9360	9127
9533	8950
9737	8928
9391	9077
9644	8957
9476	9012
9641	8972
9482	8832
9528	8916
9530	8966
9480	9059
9598	9039
9418	8813
9414	8808
