1315	5441
1412	5437
1452	5647
1395	5442
1418	5509
1301	5489
1514	5715
1680	5534
1436	5662
1396	5634
1460	5625
1345	5468
1510	5379
1538	5579
1329	5707
1361	5694
1671	5476
1466	5537
1482	5474
1379	5435
1495	5638
1430	5586
1413	5790
1477	5622
1488	5591
1499	5555
1505	5575
1402	5434
1684	5670
1418	5532
1524	5513
1382	5552
1442	5630
1495	5557
1464	5562
1331	5659
1421	5712
1365	5469
1353	5510
1442	5599
1284	5532
1422	5537
1568	5476
1545	5421
1410	5678
1444	5708
1505	5656
1316	5484
1329	5586
1390	5642
1409	5615
1340	5578
1472	5543
1592	5555
1437	5671
1481	5545
1316	5514
1468	5623
1439	5661
1481	5708
1574	5530
1487	5444
1327	5542
1290	5738
1336	5477
1435	5594
1473	5553
1568	5569
1501	5539
1344	5820
1289	5577
1287	5432
1490	5566
1383	5464
1274	5610
1399	5532
1376	5559
1584	5623
1457	5620
1475	5509
1412	5558
1360	5561
1402	5588
1502	5546
1622	5476
1518	5680
1493	5557
1351	5512
1383	5593
1433	5678
1379	5617
1375	5551
1536	5777
1385	5609
1197	5365
1567	5480
1310	5480
1366	5636
1373	5471
1313	5590
9362	282
9511	460
9606	517
9521	498
9437	582
9494	430
9398	679
9283	481
9458	423
9554	341
9586	572
9359	472
9545	555
9495	499
9565	582
9437	525
9552	486
9380	446
9425	657
9248	708
9238	407
9567	361
9357	387
9591	498
9524	418
9527	474
9378	548
9375	276
9436	594
9470	333
9435	519
9398	732
9557	500
9318	630
9339	439
9574	518
9731	514
9538	486
9384	520
9473	489
9347	500
9365	235
9309	426
9458	381
9521	482
9465	512
9446	543
9265	405
9440	764
9425	637
9313	654
9301	384
9455	479
9335	602
9363	269
9531	485
9466	727
9455	423
9647	691
9418	642
9476	621
9462	457
9461	240
9192	425
9394	493
9458	718
9387	265
9314	450
9498	572
9326	596
9492	219
9497	436
9579	404
9488	466
9531	446
9378	416
9515	483
9387	448
9431	499
9531	470
9450	450
9558	477
9309	399
9582	429
9282	555
9325	556
9511	617
9612	519
9221	443
9412	408
9233	764
9310	550
9486	468
9511	501
9531	402
9369	502
9465	616
9490	309
9416	377
9280	520
1828	3625
1805	3655
1699	3743
1843	3555
1724	3522
1563	3556
1786	3711
1721	3622
1910	3707
1571	3792
1698	3603
1720	3870
1652	3692
1519	3705
1878	3709
1743	3729
1636	3505
1504	3587
1702	3587
1646	3710
1853	3631
1791	3647
1684	3617
1938	3761
1760	3667
1692	3604
1752	3608
1531	3717
1628	3708
1854	3566
1750	3759
1717	3699
1600	3484
1875	3609
1701	3607
1675	3587
1658	3456
1795	3675
1867	3599
1690	3601
1520	3518
1775	3695
1769	3683
1582	3496
1654	3477
1713	3772
1628	3687
1694	3749
1593	3563
1675	3895
1678	3531
1648	3600
1759	3724
1914	3584
1841	3821
1687	3572
1754	3451
1510	3628
1555	3567
1564	3437
1705	3745
1523	3679
1593	3582
1695	3574
1727	3714
1696	3770
1697	3688
1701	3524
1880	3635
1589	3766
1860	3718
1871	3432
1823	3578
1633	3612
1653	3612
1662	3701
1765	3765
1678	3584
1667	3749
1765	3542
1720	3679
1702	3813
1806	3515
1607	3657
1664	3699
1675	3686
1588	3809
1827	3626
1705	3703
1597	3451
1743	3726
1791	3662
1656	3438
1644	3640
1673	3568
1653	3620
1627	3431
1633	3752
1733	3658
1657	3762
9095	4609
8997	4613
9092	4662
9197	4710
8955	4605
8946	4708
9079	4647
9265	4452
9160	4718
9094	4571
9091	4536
8953	4609
9001	4831
9102	4771
9163	4499
8839	4440
9089	4590
9024	4537
9116	4633
9143	4701
9180	4504
9196	4659
9099	4693
9034	4687
9043	4363
9101	4589
9106	4537
9221	4522
8982	4662
9232	4610
9108	4547
9081	4614
8966	4654
9085	4481
9059	4540
9010	4625
9171	4658
8823	4611
9085	4595
9083	4535
9104	4712
8997	4635
9155	4623
9248	4622
9039	4597
8962	4538
9145	4839
9138	4480
8991	4500
9002	4564
9122	4449
9143	4485
9239	4737
9071	4663
9120	4482
9280	4650
9088	4555
9154	4669
9207	4555
8989	4471
8889	4530
9022	4637
8966	4760
9109	4449
9004	4587
9029	4532
8974	4590
8894	4634
8861	4659
9066	4508
8962	4684
8964	4645
9132	4754
9125	4596
9012	4784
9060	4534
9018	4390
9111	4614
9136	4382
9110	4697
8836	4689
9138	4513
9112	4510
9157	4481
8960	4473
9113	4640
9015	4526
8905	4576
9096	4618
9040	4577
9142	4568
8867	4611
9042	4727
9123	4601
9026	4595
9070	4682
9119	4659
8968	4681
9033	4519
9125	4571
671	5980
893	6037
798	6127
709	5918
674	5849
1002	6016
847	6062
839	5820
720	5646
1009	5814
994	5899
787	6099
943	6072
796	6042
847	5920
775	5841
669	5976
960	5929
826	6037
920	5999
812	5897
975	6101
873	6099
782	5934
745	6005
806	5926
724	6007
812	6013
855	6110
655	5920
633	6056
1005	6024
780	6022
769	6000
865	6023
551	5859
820	5805
924	6258
634	5964
774	5978
642	5988
928	6039
685	5893
785	6018
825	5843
801	5984
704	5913
616	6003
739	6101
865	6049
1023	6081
740	5991
816	6029
741	5938
726	6034
681	5947
905	5839
819	6049
811	6075
773	6250
786	6076
682	6021
968	6142
890	6062
953	5970
961	5946
702	5939
736	5916
926	6038
780	6058
986	5945
741	5741
1076	5911
861	5839
700	5900
657	6112
815	5967
746	6041
697	5949
758	5904
805	6015
878	5875
951	5758
815	5769
691	5924
813	6031
922	5971
713	6066
840	5943
748	5945
953	5973
934	5992
823	5955
687	5957
781	6074
627	6008
955	6149
799	5901
810	5994
896	6116
1186	5145
1325	5081
1441	5071
1164	5193
1238	4997
1346	5128
1281	4993
1283	5184
1175	5276
1118	5185
1319	5152
1297	5232
1080	5128
1369	5006
1090	5018
1152	5113
1333	5188
1397	5134
1176	5311
1332	5136
1196	5173
1249	5204
1066	5039
1152	5303
1226	5187
1248	5075
1171	5046
1209	5224
1281	5060
1202	5026
1381	5112
1377	5211
1106	5001
1207	5178
1189	5219
1112	4983
1140	5194
1081	5136
1115	5088
1066	4982
1189	5177
1270	4905
1034	5286
1264	4942
1204	4991
1294	5190
1146	5103
1147	5188
1090	5132
1356	4994
1119	4927
1374	5021
1294	4949
1152	5158
1230	5266
1260	4948
1374	4937
1269	5255
1225	5092
1035	5229
1412	4992
1120	5094
1173	5220
1270	5223
1369	5276
1184	5048
1168	5194
1125	5223
1154	5211
1030	5174
1208	5169
1348	5133
1332	5028
1200	5127
1197	5071
1124	4967
1009	5250
1123	5069
1235	4956
1221	5131
1251	5172
1292	5018
1291	5236
1144	4941
1108	4921
1158	5051
1205	5248
1169	5272
976	5034
1123	4889
1163	4899
1268	5104
1137	5153
978	5097
1091	4988
1261	4995
939	4965
1159	5014
1263	5113
1361	5132
5479	7396
5515	7641
5634	7621
5557	7638
5379	7635
5478	7555
5388	7823
5521	7744
5467	7777
5628	7776
5305	7865
5438	7599
5499	7542
5523	7706
5556	7852
5404	7643
5516	7699
5473	7571
5456	7776
5622	7685
5439	7605
5407	7850
5550	7580
5475	7494
5582	7724
5492	7806
5443	7635
5559	7774
5606	7726
5600	7779
5413	7615
5579	7754
5548	7676
5423	7628
5378	7670
5559	7763
5519	7884
5566	7681
5373	7756
5462	7532
5419	7690
5372	7816
5253	7633
5452	7687
5546	7757
5551	7770
5476	7694
5582	7698
5401	7695
5526	7621
5426	7777
5456	7787
5628	7667
5546	7644
5588	7688
5385	7578
5404	7708
5696	7547
5601	7654
5604	7742
5534	7640
5409	7783
5615	7791
5453	7758
5661	7690
5463	7807
5630	7847
5604	7642
5556	7527
5456	7541
5513	7625
5404	7582
5657	7784
5471	7833
5550	7799
5491	7801
5514	7615
5457	7542
5417	7734
5407	7709
5437	7677
5360	7758
5452	7732
5403	7649
5603	7717
5554	7503
5390	7739
5548	7776
5582	7732
5482	7793
5542	7636
5336	7713
5543	7759
5521	7670
5542	7717
5459	7723
5466	7853
5613	7695
5597	7692
5463	7607
109	5473
86	5302
-52	5342
-17	5405
-12	5336
47	5182
23	5242
-92	5463
-29	5519
-18	5428
233	5275
-5	5526
87	5651
-92	5311
61	5422
31	5359
-96	5315
-130	5423
-176	5539
-101	5388
21	5480
-87	5385
7	5523
-5	5459
-140	5355
-76	5441
5	5353
127	5374
15	5516
100	5381
-82	5407
-147	5471
204	5538
75	5402
108	5507
-14	5311
40	5456
-140	5239
-146	5307
9	5295
-134	5120
-282	5282
11	5418
-123	5443
-16	5270
-6	5561
2	5418
-23	5148
-32	5528
-12	5381
