4924	834
5140	685
4921	846
4750	924
4966	969
5059	835
4951	857
4975	890
4883	913adsf
4966	894
4847	695
4752	870
4874	747
4994	949
4954	872
4961	823
4934	863
5043	940
4873	987
5016	866
4987	914
5100	907
5069	612
5003	1052
4924	904
4993	780
5006	760
4972	943
4854	700
4930	677
4884	741
5009	1142
4916	822
4899	820
5067	808
4911	966
4814	994
5003	873
4954	784
4847	986
4812	922
4991	744
5242	915
5009	974
5023	1002
4826	571
4958	651
4956	1000
4996	940
4849	832
4916	821
5119	817
4916	680
5201	1009
4907	992
4900	651
4824	952
5071	969
4938	724
4945	855
4837	843
5070	757
4900	814
4943	788
4980	851
4985	919
5040	689
4995	1012
4999	776
5016	868
5042	764
5077	978
5109	842
4960	938
4970	923
4968	872
4850	899
4854	972
5005	951
4992	830
4980	970
4989	860
4751	959
5156	935
4982	785
4914	1022
4899	675
4952	659
5083	811
5214	945
4734	924
5055	758
4731	748
4945	720
4913	827
4823	962
5039	803
4898	829
4987	1030
5011	1011
1838	6589
1783	6385
1757	6670
1621	6557
1914	6589
1751	6557
1474	6487
1593	6503
1736	6669
1696	6677
1717	6638
1772	6617
1707	6362
1889	6478
1662	6468
1726	6542
1619	6492
1592	6551
1536	6741
1676	6631
1624	6635
1735	6603
1703	6594
1805	6609
1859	6662
1509	6629
1870	6577
1637	6808
1522	6521
1828	6466
1759	6588
1703	6627
1730	6558
1792	6455
1758	6570
1660	6529
1697	6603
1913	6577
1541	6665
1965	6560
1620	6520
2000	6595
1746	6654
1752	6648
1683	6557
1787	6661
1697	6443
1730	6488
1660	6547
1782	6532
1633	6622
1690	6455
1725	6666
1698	6381
1748	6558
1689	6356
1772	6549
1817	6579
1628	6558
1625	6554
1752	6595
1833	6581
1640	6462
1703	6385
1812	6453
1594	6596
1621	6467
1884	6526
1734	6492
1662	6622
1537	6573
1744	6593
1605	6554
1714	6589
1820	6633
1894	6386
1676	6681
1532	6725
1689	6578
1700	6632
1885	6684
1671	6508
1724	6427
1606	6484
1650	6494
1694	6653
1765	6555
1702	6562
1721	6486
1683	6562
1909	6567
1519	6651
1778	6517
1684	6649
1784	6486
1588	6650
1405	6574
1729	6541
1833	6590
1860	6771
2120	4892
2113	4772
2098	4889
2043	4792
2077	4886
2040	4650
2133	4828
2253	4655
2194	4664
2172	4900
2022	4811
2138	4942
2098	4772
2155	4821
2088	4609
2140	4919
2319	4974
2111	4869
2160	4672
2366	4932
1969	4597
1979	4794
2037	4846
2279	4758
1954	4683
2018	4641
2057	4963
2305	4834
2094	4830
2241	4835
2108	4880
2177	4826
2021	4802
1938	4790
1919	4795
2237	4984
1948	4841
2066	4773
2172	4802
2271	4781
2214	4767
2147	4942
2171	4918
2130	4735
2075	4926
2164	4865
1969	4802
2026	4702
2102	4795
2051	4721
2128	4903
2000	4564
2076	4707
2140	4828
2140	4795
2210	4809
2322	4665
1986	4877
2222	4982
1956	4754
2030	4740
2234	4987
2072	4917
2197	4860
1998	4931
2207	4808
1997	4683
2153	4810
2053	4882
2183	4710
2414	4807
2102	4728
2232	4819
1988	4835
2148	4658
2092	4827
2079	4939
2082	4869
2239	4730
2208	4833
2146	4922
2021	4860
2129	4977
2099	4931
2059	4587
2094	4740
2250	4810
2137	4969
1990	4824
1936	4948
2056	4737
2091	4913
2232	4906
2155	4909
2087	4885
2025	4722
2211	4771
2103	4886
2026	4737
2047	4977
5829	516
5591	606
5685	664
5743	669
5773	784
5762	688
5887	757
5655	737
5793	668
5863	791
5691	674
5465	809
5792	722
5599	591
5758	786
5569	541
5764	548
5795	644
5825	773
5729	658
5870	617
5849	857
5578	642
5544	578
5817	712
5795	759
5860	768
5623	738
5658	729
5712	428
5616	558
5709	522
5750	722
5661	788
5763	666
5939	496
5672	546
5820	633
5723	834
5800	633
5634	746
5748	543
5776	604
5768	754
5531	811
5522	659
5692	709
5770	540
5656	642
5359	758
5800	636
5798	732
5705	641
5826	728
5656	682
5788	567
5579	871
5543	798
5704	582
5701	714
5780	737
5725	719
5782	654
5569	741
5757	599
5673	499
5848	979
5812	847
5832	826
5748	793
5738	618
5683	638
5649	685
5697	484
5767	731
5747	856
5913	617
5731	633
5667	593
5756	658
5615	582
5821	806
5659	686
5650	962
5684	742
5664	605
5735	851
5859	566
5866	688
5817	615
5768	665
5765	948
5728	756
5910	780
5779	731
5927	708
5707	716
5722	571
5771	542
5727	576
1768	7291
1960	7103
